t,tau,beta,c,y0,dtau,dbeta,dc,dy0
1730.14985,5.579873537922603,0.7448319726138369,0.006585639021591053,1.0032348999104033,0.6553471759974839,0.07930064528680848,0.00020234240994856825,0.00014221134113675946
