t,tau,beta,c,y0,dtau,dbeta,dc,dy0
865.07465,5.177386481108264,0.6510929238682194,0.026956006321899987,1.0024376734016838,0.39497804178764206,0.039171912536593446,0.0005411313652672959,0.00038340992603234074
