t,tau,beta,c,y0,dtau,dbeta,dc,dy0
720.8954500000001,6.392756721706235,0.7126567452314697,0.03138227199122435,1.0027186919799933,0.40759298025026136,0.036158412714893694,0.0005675979185402931,0.0004450660752699331
