t,tau,beta,c,y0,dtau,dbeta,dc,dy0
603.0,5.092607023896649,0.7245994363779183,0.0335792005488824,1.0021958137445013,0.215329229799597,0.020846952574743897,0.0007934409305685218,1.2426432004338395e-05
