t,tau,beta,c,y0,dtau,dbeta,dc,dy0
0,0.442041923610793,0.71210042403651,0.022746952101665524,1.0025479984783192,0.07490606021970282,0.0793880846487491,0.002136819274645384,2.8400852265200757e-05
