t,tau,beta,c,y0,dtau,dbeta,dc,dy0
9.4,0.32165541720269253,0.6891727572614254,0.023033930025721263,1.002671829658822,0.07017522359662673,0.09711502190975027,0.0027398033991368337,9.057884837924134e-05
