t,tau,beta,c,y0,dtau,dbeta,dc,dy0
1005.0,5.246668749835165,0.7222206887082472,0.031136186611960767,1.0022077883654679,0.1744154564149519,0.01622135850178341,0.0005765552573578562,7.033827650301454e-06
