t,tau,beta,c,y0,dtau,dbeta,dc,dy0
0,0.718547534937215,0.6754168170064132,0.023957933088569385,1.0026269856053898,0.07712655656866091,0.04430827201738219,0.0013736958694284276,2.314968029691736e-05
