t,tau,beta,c,y0,dtau,dbeta,dc,dy0
562.8,0.27967235293118414,0.6580299251442907,0.024979399825688236,1.0022864990054108,0.13483652076689095,0.17714198890113536,0.006490185689721315,1.8027122889331288e-05
