t,tau,beta,c,y0,dtau,dbeta,dc,dy0
64.2,3.7705442558839803,0.6359452979870222,0.02438418388062625,1.0024593335970025,0.6702303147824127,0.0681962232978285,0.002276517181818733,0.00010852608864398209
