t,tau,beta,c,y0,dtau,dbeta,dc,dy0
1153.43305,6.074188007611928,0.698402015976342,0.03232694026595183,1.002548936172535,0.1993997939230074,0.019541801457309497,0.0002729865886616392,0.00019113264256501652
