t,tau,beta,c,y0,dtau,dbeta,dc,dy0
110.6,5.446933554840622,0.897872669513047,0.030367595169589742,1.0022071596504416,0.3791983980298173,0.05977600398779489,0.0013804676532709228,6.446560239418023e-05
