t,tau,beta,c,y0,dtau,dbeta,dc,dy0
9.4,0.21731895797619163,0.7046293587296015,0.021248260404926476,1.0025172242425269,0.06871635103882352,0.14689456323252756,0.0037041892823897085,9.779727940322079e-05
