t,tau,beta,c,y0,dtau,dbeta,dc,dy0
603.0,1.2021153733773333,0.5342413644764998,0.028359196616638823,1.002259368972534,0.21241016029064935,0.03973520731853637,0.0022907041471396435,1.3399740268802275e-05
