t,tau,beta,c,y0,dtau,dbeta,dc,dy0
159.5,2.9089533527606357,0.6673517850266306,0.02700873945760408,1.0026022517284139,0.19733446288134873,0.02743842478860584,0.0009714706448069841,2.1864503886801458e-05
