t,tau,beta,c,y0,dtau,dbeta,dc,dy0
6.1,0.24402690179863976,0.8592080229035906,0.0043290805291683965,1.0035978602484277,0.1369221570896865,0.42019322152597915,0.001569462365215996,5.616554531898223e-05
